Entity,Day,reported_ari_cases
Fiji,2015-09-28,1157
Fiji,2015-10-05,1166
Fiji,2015-10-12,954
Fiji,2015-10-19,1071
Fiji,2015-10-26,894
Fiji,2015-11-02,883
Fiji,2015-11-09,676
Fiji,2015-11-16,589
Fiji,2015-11-23,650
Fiji,2015-11-30,786
Fiji,2015-12-07,658
Fiji,2015-12-14,641
Fiji,2015-12-21,612
Finland,2013-01-07,1953
Finland,2013-01-14,2008
Finland,2013-01-21,2179
Finland,2013-01-28,0
Finland,2013-02-04,2377
Finland,2013-02-11,2628
Finland,2013-02-18,2620
Finland,2013-02-25,0
Finland,2013-03-04,2340
Finland,2013-03-11,2502
Finland,2013-03-18,0
Finland,2013-03-25,1971
Finland,2013-04-01,1693
Finland,2013-04-08,0
Finland,2013-04-15,0
Finland,2013-04-22,2235
Finland,2013-04-29,0
Finland,2013-05-06,0
Finland,2013-05-13,990
Finland,2013-05-20,1760
Finland,2013-05-27,0
Finland,2013-06-03,0
Finland,2013-06-10,0
Finland,2013-06-17,0
Finland,2013-06-24,0
Finland,2013-07-01,0
Finland,2013-07-08,0
Finland,2013-07-15,0
Finland,2013-07-22,995
Finland,2013-07-29,905
Finland,2013-08-05,864
Finland,2013-08-12,1305
Finland,2013-08-19,0
Finland,2013-08-26,0
Finland,2013-09-02,2294
Finland,2013-09-09,0
Finland,2013-09-16,2293
Finland,2013-09-23,2458
Finland,2013-09-30,2545
Finland,2013-10-07,0
Finland,2013-10-14,2267
Finland,2013-10-21,0
Finland,2013-10-28,2157
Finland,2013-11-04,2330
Finland,2013-11-11,2232
Finland,2013-11-18,0
Finland,2013-11-25,2302
Finland,2013-12-02,0
Finland,2013-12-09,0
Finland,2013-12-16,0
Finland,2013-12-23,0
Finland,2013-12-30,0
Finland,2014-01-06,0
Finland,2014-01-13,0
Finland,2014-01-20,2300
Finland,2014-01-27,2055
Finland,2014-02-03,2603
Finland,2014-02-10,0
Finland,2014-02-17,2771
Finland,2014-02-24,0
Finland,2014-03-03,18301
Finland,2014-03-10,17948
Finland,2014-03-17,18559
Finland,2014-03-24,18207
Finland,2014-03-31,12056
Finland,2014-04-07,0
Finland,2014-04-14,2183
Finland,2014-04-21,2206
Finland,2014-04-28,0
Finland,2014-05-05,2099
Finland,2014-05-12,0
Finland,2014-05-19,0
Finland,2014-05-26,0
Finland,2014-06-02,0
Finland,2014-06-09,0
Finland,2014-06-16,0
Finland,2014-06-23,0
Finland,2014-06-30,0
Finland,2014-07-07,0
Finland,2014-07-14,844
Finland,2014-07-21,844
Finland,2014-07-28,762
Finland,2014-08-04,844
Finland,2014-08-11,0
Finland,2014-08-18,1664
Finland,2014-08-25,0
Finland,2014-09-01,3619
Finland,2014-09-08,3327
Finland,2014-09-15,3200
Finland,2014-09-22,0
Finland,2014-09-29,2776
Finland,2014-10-06,2780
Finland,2014-10-13,2780
Finland,2014-10-20,0
Finland,2014-10-27,0
Finland,2014-11-03,0
Finland,2014-11-10,0
Finland,2014-11-17,3383
Finland,2014-11-24,3744
Finland,2014-12-01,3810
Finland,2014-12-08,4005
Finland,2014-12-15,4378
Finland,2014-12-22,1954
Finland,2014-12-29,3542
Finland,2015-01-05,0
Finland,2015-01-12,0
Finland,2015-01-19,0
Finland,2015-01-26,3648
Finland,2015-02-02,0
Finland,2015-02-09,0
Finland,2015-02-16,0
Finland,2015-02-23,3881
Finland,2015-03-02,0
Finland,2015-03-09,3537
Finland,2015-03-16,0
Finland,2015-03-23,0
Finland,2015-03-30,3087
Finland,2015-04-06,0
Finland,2015-04-13,0
Finland,2015-04-20,0
Finland,2015-04-27,9465
Finland,2015-05-04,0
Finland,2015-05-11,0
Finland,2015-05-18,0
Finland,2015-05-25,0
Finland,2015-06-01,0
Finland,2015-06-08,0
Finland,2015-06-15,0
Finland,2015-06-22,0
Finland,2015-06-29,0
Finland,2015-07-06,0
Finland,2015-07-13,0
Finland,2015-07-20,0
Finland,2015-07-27,0
Finland,2015-08-03,0
Finland,2015-08-10,0
Finland,2015-08-17,0
Finland,2015-08-24,0
Finland,2015-08-31,0
Finland,2015-09-07,0
Finland,2015-09-14,0
Finland,2015-09-21,0
Finland,2015-09-28,0
Finland,2015-10-05,0
Finland,2015-10-12,0
Finland,2015-10-19,0
Finland,2015-10-26,13199
Finland,2015-11-02,3057
Finland,2015-11-09,13970
Finland,2015-11-16,0
Finland,2015-11-23,0
Finland,2015-11-30,3500
Finland,2015-12-07,0
Finland,2015-12-14,14335
Finland,2015-12-21,9739
Finland,2015-12-28,121179
Finland,2016-01-04,13975
Finland,2016-01-11,15375
Finland,2016-01-18,17633
Finland,2016-01-25,20466
Finland,2016-02-01,20135
Finland,2016-02-08,0
Finland,2016-02-15,0
Finland,2016-02-22,0
Finland,2016-02-29,14213
Finland,2016-03-07,13637
Finland,2016-03-14,13943
Finland,2016-03-21,0
Finland,2016-03-28,0
Finland,2016-04-04,13677
Finland,2016-04-11,0
Finland,2016-04-18,0
Finland,2016-04-25,11586
Finland,2016-05-02,0
Finland,2016-05-09,0
Finland,2016-05-16,9477
Finland,2016-05-23,8588
Finland,2016-05-30,0
Finland,2016-06-06,0
Finland,2016-06-13,0
Finland,2016-06-20,8017
Finland,2016-06-27,0
Finland,2016-07-04,5142
Finland,2016-07-11,5444
Finland,2016-07-18,0
Finland,2016-07-25,0
Finland,2016-08-01,5700
Finland,2016-08-08,0
Finland,2016-08-15,0
Finland,2016-08-22,0
Finland,2016-08-29,11460
Finland,2016-09-05,0
Finland,2016-09-12,0
Finland,2016-09-19,14074
Finland,2016-09-26,8431
Finland,2016-10-03,0
Finland,2016-10-10,0
Finland,2016-10-17,1936
Finland,2016-10-24,0
Finland,2016-10-31,12741
Finland,2016-11-07,0
Finland,2016-11-14,0
Finland,2016-11-21,14061
Finland,2016-11-28,0
Finland,2016-12-05,15469
Finland,2016-12-12,20868
Finland,2016-12-19,23135
Finland,2016-12-26,0
Finland,2017-01-02,16695
Finland,2017-01-09,14086
Finland,2017-01-16,0
Finland,2017-01-23,16582
Finland,2017-01-30,0
Finland,2017-02-06,0
Finland,2017-02-13,0
Finland,2017-02-20,0
Finland,2017-02-27,0
Finland,2017-03-06,12181
Finland,2017-03-13,12886
Finland,2017-03-20,0
Finland,2017-03-27,0
Finland,2017-04-03,0
Finland,2017-04-10,0
Finland,2017-04-17,10961
Finland,2017-04-24,0
Finland,2017-05-01,0
Finland,2017-05-08,11595
Finland,2017-05-15,12057
Finland,2017-05-22,8330
Finland,2017-05-29,6850
Finland,2017-06-05,0
Finland,2017-06-12,6841
Finland,2017-06-19,6841
Finland,2017-06-26,6841
Finland,2017-07-03,5756
Finland,2017-07-10,5328
Finland,2017-07-17,5330
Finland,2017-07-24,5340
Finland,2017-07-31,5305
Finland,2017-08-07,5305
Finland,2017-08-14,0
Finland,2017-08-21,0
Finland,2017-08-28,0
Finland,2017-09-04,12969
Finland,2017-09-11,13867
Finland,2017-09-18,13662
Finland,2017-09-25,0
Finland,2017-10-02,0
Finland,2017-10-09,14644
Finland,2017-10-16,14644
Finland,2017-10-23,0
Finland,2017-10-30,14328
Finland,2017-11-06,14160
Finland,2017-11-13,0
Finland,2017-11-20,0
Finland,2017-11-27,0
Finland,2017-12-04,0
Finland,2017-12-11,11579
Finland,2017-12-18,15845
Finland,2017-12-25,11878
Finland,2018-01-01,0
Finland,2018-01-08,0
Finland,2018-01-15,0
Finland,2018-01-22,16582
Finland,2018-01-29,0
Finland,2018-02-05,0
Finland,2018-02-12,14787
Finland,2018-02-19,21893
Finland,2018-02-26,0
Finland,2018-03-05,0
Finland,2018-03-12,18637
Finland,2018-03-19,11899
Finland,2018-03-26,0
Finland,2018-04-02,0
Finland,2018-04-09,11559
Finland,2018-04-16,0
Finland,2018-04-23,10647
Finland,2018-04-30,8683
Finland,2018-05-07,8541
Finland,2018-05-14,0
Finland,2018-05-21,1534
Finland,2018-05-28,7626
Finland,2018-06-04,0
Finland,2018-06-11,0
Finland,2018-06-18,0
Finland,2018-06-25,7601
Finland,2018-07-02,6766
Finland,2018-07-09,7865
Finland,2018-07-16,0
Finland,2018-07-23,0
Finland,2018-07-30,0
Finland,2018-08-06,5701
Finland,2018-08-13,7292
Finland,2018-08-20,10077
Finland,2018-08-27,12717
Finland,2018-09-03,13692
Finland,2018-09-10,13650
Finland,2018-09-17,12315
Finland,2018-09-24,13542
Finland,2018-10-01,0
Finland,2018-10-08,0
Finland,2018-10-15,16109
Finland,2018-10-22,0
Finland,2018-10-29,0
Finland,2018-11-05,12444
Finland,2018-11-12,0
Finland,2018-11-19,15658
Finland,2018-11-26,0
Finland,2018-12-03,0
Finland,2018-12-10,18030
Finland,2018-12-17,18961
Finland,2018-12-24,1129
Finland,2018-12-31,0
Finland,2019-01-07,18887
Finland,2019-01-14,18521
Finland,2019-01-21,0
Finland,2019-01-28,21611
Finland,2019-02-04,0
Finland,2019-02-11,0
Finland,2019-02-18,0
Finland,2019-02-25,0
Finland,2019-03-04,0
Finland,2019-03-11,0
Finland,2019-03-18,18193
Finland,2019-03-25,18256
Finland,2019-04-01,0
Finland,2019-04-08,0
Finland,2019-04-15,0
Finland,2019-04-22,0
Finland,2019-04-29,13071
Finland,2019-05-06,0
Finland,2019-05-13,13103
Finland,2019-05-20,0
Finland,2019-05-27,0
Finland,2019-06-03,11269
Finland,2019-06-10,0
Finland,2019-06-17,0
Finland,2019-06-24,9059
Finland,2019-07-01,8490
Finland,2019-07-08,0
Finland,2019-07-15,8276
Finland,2019-07-22,7475
Finland,2019-07-29,0
Finland,2019-08-05,0
Finland,2019-08-12,9290
Finland,2019-08-19,0
Finland,2019-08-26,0
Finland,2019-09-02,0
Finland,2019-09-09,13177
Finland,2019-09-16,0
Finland,2019-09-23,15293
Finland,2019-09-30,14600
Finland,2019-10-07,14536
Finland,2019-10-14,13334
Finland,2019-10-21,12995
Finland,2019-10-28,13392
Finland,2019-11-04,14025
Finland,2019-11-11,0
Finland,2019-11-18,15876
Finland,2019-11-25,15111
Finland,2019-12-02,0
Finland,2019-12-09,12625
Finland,2019-12-16,14342
Finland,2019-12-23,7081
Finland,2019-12-30,0
Finland,2020-01-06,10092
Finland,2020-01-13,12262
Finland,2020-01-20,11772
Finland,2020-01-27,0
Finland,2020-02-03,0
Finland,2020-02-10,18363
Finland,2020-02-17,0
Finland,2020-02-24,17087
Finland,2020-03-02,14269
Finland,2020-03-09,10851
Finland,2020-03-16,0
Finland,2020-03-23,0
Finland,2020-03-30,13851
Finland,2020-04-06,0
Finland,2020-04-13,0
Finland,2020-04-20,0
Finland,2020-04-27,7168
Finland,2020-05-04,6943
Finland,2020-05-11,7344
Finland,2020-05-18,0
Finland,2020-05-25,5189
Finland,2020-06-01,0
Finland,2020-06-08,0
Finland,2020-06-15,0
Finland,2020-06-22,0
Finland,2020-06-29,0
Finland,2020-07-06,0
Finland,2020-07-13,0
Finland,2020-07-20,0
Finland,2020-07-27,0
Finland,2020-08-03,0
Finland,2020-08-10,0
Finland,2020-08-17,0
Finland,2020-08-24,0
Finland,2020-08-31,0
Finland,2020-09-07,0
Finland,2020-09-14,0
Finland,2020-09-21,0
Finland,2020-09-28,0
Finland,2020-10-05,0
Finland,2020-10-12,0
Finland,2020-10-19,0
Finland,2020-10-26,0
Finland,2020-11-02,0
Finland,2020-11-09,0
Finland,2020-11-16,0
Finland,2020-11-23,0
Finland,2020-11-30,0
Finland,2020-12-07,0
Finland,2020-12-14,0
Finland,2020-12-21,0
Finland,2020-12-28,0
Finland,2021-01-04,0
Finland,2021-01-11,0
Finland,2021-01-18,0
Finland,2021-01-25,0
Finland,2021-02-01,0
Finland,2021-02-08,0
Finland,2021-02-15,0
Finland,2021-02-22,0
Finland,2021-03-01,0
Finland,2021-03-08,0
Finland,2021-03-15,0
Finland,2021-03-22,0
Finland,2021-03-29,0
Finland,2021-04-05,0
Finland,2021-04-12,0
Finland,2021-04-19,0
Finland,2021-04-26,0
Finland,2021-05-03,0
Finland,2021-05-10,0
Finland,2021-05-17,0
Finland,2021-05-24,0
Finland,2021-05-31,0
Finland,2021-06-07,0
Finland,2021-06-14,0
Finland,2021-06-21,0
Finland,2021-06-28,0
Finland,2021-07-05,0
Finland,2021-07-12,0
Finland,2021-07-19,0
Finland,2021-07-26,0
Finland,2021-08-02,0
Finland,2021-08-09,0
Finland,2021-08-16,0
Finland,2021-08-23,0
Finland,2021-08-30,0
Finland,2021-09-06,0
Finland,2021-09-13,0
Finland,2021-09-20,0
Finland,2021-09-27,0
Finland,2021-10-04,47444
Finland,2021-10-11,47770
Finland,2021-10-18,49150
Finland,2021-10-25,0
Finland,2021-11-01,52649
Finland,2021-11-08,59787
Finland,2021-11-15,64777
Finland,2021-11-22,67044
Finland,2021-11-29,0
Finland,2021-12-06,63475
Finland,2021-12-13,70195
Finland,2021-12-20,0
Finland,2021-12-27,68966
Finland,2022-01-03,0
Finland,2022-01-10,68408
Finland,2022-01-17,64661
Finland,2022-01-24,59928
Finland,2022-01-31,41040
Finland,2022-02-07,56606
Finland,2022-02-14,57871
Finland,2022-02-21,0
Finland,2022-02-28,0
Finland,2022-03-07,55152
Finland,2022-03-14,39834
Finland,2022-03-21,0
Finland,2022-03-28,54131
Finland,2022-04-04,0
Finland,2022-04-11,43348
Finland,2022-04-18,45310
Finland,2022-04-25,0
Finland,2022-05-02,54630
Finland,2022-05-09,0
Finland,2022-05-16,45520
Finland,2022-05-23,0
Finland,2022-05-30,0
Finland,2022-06-06,39907
Finland,2022-06-13,0
Finland,2022-06-20,32399
Finland,2022-06-27,34868
Finland,2022-07-04,34315
Finland,2022-07-11,0
Finland,2022-07-18,0
Finland,2022-07-25,45240
Finland,2022-08-01,0
Finland,2022-08-08,0
Finland,2022-08-15,0
Finland,2022-08-22,48338
Finland,2022-08-29,55341
Finland,2022-09-05,60972
Finland,2022-09-12,0
Finland,2022-09-19,0
Finland,2022-09-26,0
Finland,2022-10-03,58026
Finland,2022-10-10,0
Finland,2022-10-17,59293
Finland,2022-10-24,60513
Finland,2022-10-31,62953
Finland,2022-11-07,66149
Finland,2022-11-14,69933
Finland,2022-11-21,74311
Finland,2022-11-28,45543
Finland,2022-12-05,0
Finland,2022-12-12,93748
Finland,2022-12-19,90104
Finland,2022-12-26,79289
Finland,2023-01-02,0
Finland,2023-01-09,0
Finland,2023-01-16,0
Finland,2023-01-23,49775
Finland,2023-01-30,0
Finland,2023-02-06,0
Finland,2023-02-13,0
Finland,2023-02-20,0
Finland,2023-02-27,0
Finland,2023-03-06,48581
Finland,2023-03-13,49431
Finland,2023-03-20,0
Finland,2023-03-27,48936
Finland,2023-04-03,0
Finland,2023-04-10,42244
Finland,2023-04-17,45705
Finland,2023-04-24,42624
Finland,2023-05-01,0
Finland,2023-05-08,44698
Finland,2023-05-15,0
Finland,2023-05-22,36579
Finland,2023-05-29,36622
Finland,2023-06-05,37706
Finland,2023-06-12,35968
Finland,2023-06-19,24731
Finland,2023-06-26,0
Finland,2023-07-03,23578
Finland,2023-07-10,0
Finland,2023-07-17,23686
Finland,2023-07-24,0
Finland,2023-07-31,0
Finland,2023-08-07,26502
Finland,2023-08-14,32555
Finland,2023-08-21,39904
Finland,2023-08-28,46232
Finland,2023-09-04,50442
Finland,2023-09-11,0
Finland,2023-09-18,52826
Finland,2023-09-25,0
Finland,2023-10-02,53461
Finland,2023-10-09,0
Finland,2023-10-16,0
Finland,2023-10-23,57243
Finland,2023-10-30,0
Finland,2023-11-06,0
Finland,2023-11-13,0
Finland,2023-11-20,0
Finland,2023-11-27,69960
Finland,2023-12-04,0
Finland,2023-12-11,73270
Finland,2023-12-18,0
Finland,2023-12-25,44908
Finland,2024-01-01,0
Finland,2024-01-08,51790
Finland,2024-01-15,37182
Finland,2024-01-22,35018
Finland,2024-01-29,0
Finland,2024-02-05,36439
Finland,2024-02-12,39145
Finland,2024-02-19,0
Finland,2024-02-26,0
Finland,2024-03-04,0
Finland,2024-03-11,0
Finland,2024-03-18,0
Finland,2024-03-25,0
Finland,2024-04-01,32700
Finland,2024-04-08,36171
Finland,2024-04-15,0
Finland,2024-04-22,38895
Finland,2024-04-29,0
Finland,2024-05-06,33508
Finland,2024-05-13,0
Finland,2024-05-20,32488
Finland,2024-05-27,35331
Finland,2024-06-03,0
Finland,2024-06-10,0
Finland,2024-06-17,30537
Finland,2024-06-24,0
Finland,2024-07-01,32044
Finland,2024-07-08,0
Finland,2024-07-15,31579
Finland,2024-07-22,31840
Finland,2024-07-29,0
Finland,2024-08-05,0
Finland,2024-08-12,41102
Finland,2024-08-19,0
Finland,2024-08-26,57158
Finland,2024-09-02,58125
Finland,2024-09-09,0
Finland,2024-09-16,0
Finland,2024-09-23,0
Finland,2024-09-30,0
Finland,2024-10-07,0
Finland,2024-10-14,0
Finland,2024-10-21,70739
Finland,2024-10-28,56887
Finland,2024-11-04,57071
Finland,2024-11-11,59977
Finland,2024-11-18,0
Finland,2024-11-25,0
Finland,2024-12-02,51191
Finland,2024-12-09,0
Finland,2024-12-16,0
Finland,2024-12-23,28183
Finland,2024-12-30,0
Finland,2025-01-06,0
Finland,2025-01-13,0
Finland,2025-01-20,0
Finland,2025-01-27,0
Finland,2025-02-03,48446
Finland,2025-02-10,52048
Finland,2025-02-17,0
Finland,2025-02-24,0
Finland,2025-03-03,55310
Finland,2025-03-10,0
Finland,2025-03-17,0
Finland,2025-03-24,0
Finland,2025-03-31,0
Finland,2025-04-07,53038
Finland,2025-04-14,47333
France,2009-07-06,1336
France,2009-07-13,1944
France,2009-07-20,1182
France,2009-07-27,1062
France,2009-08-03,0
France,2009-08-10,736
France,2009-08-17,0
France,2009-08-24,1614
France,2009-08-31,1885
France,2009-09-07,3047
France,2009-09-14,0
France,2009-09-21,6715
France,2009-09-28,7046
France,2009-10-05,7003
France,2009-10-12,6805
France,2009-10-19,7074
France,2009-10-26,6089
France,2009-11-02,6648
France,2009-11-09,6277
France,2009-11-16,0
France,2009-11-23,12484
France,2009-11-30,13729
France,2009-12-07,0
France,2009-12-14,10026
France,2009-12-21,0
France,2009-12-28,5072
France,2010-01-04,0
France,2010-01-11,5995
France,2010-01-18,6361
France,2010-01-25,0
France,2010-02-01,0
France,2010-02-08,0
France,2010-02-15,4770
France,2010-02-22,0
France,2010-03-01,4140
France,2010-03-08,0
France,2010-03-15,4199
France,2010-03-22,0
France,2010-03-29,3276
France,2010-04-05,2718
France,2010-04-12,0
France,2010-04-19,0
France,2010-04-26,0
France,2010-05-03,0
France,2010-05-10,0
France,2010-05-17,0
France,2010-05-24,0
France,2010-05-31,0
France,2010-06-07,0
France,2010-06-14,0
France,2010-06-21,0
France,2010-06-28,0
France,2010-07-05,0
France,2010-07-12,0
France,2010-07-19,0
France,2010-07-26,0
France,2010-08-02,0
France,2010-08-09,0
France,2010-08-16,0
France,2010-08-23,0
France,2010-08-30,0
France,2010-09-06,0
France,2010-09-13,3416
France,2010-09-20,4789
France,2010-09-27,5328
France,2010-10-04,5708
France,2010-10-11,0
France,2010-10-18,0
France,2010-10-25,4183
France,2010-11-01,0
France,2010-11-08,0
France,2010-11-15,4674
France,2010-11-22,5435
France,2010-11-29,6167
France,2010-12-06,0
France,2010-12-13,0
France,2010-12-20,0
France,2010-12-27,5942
France,2011-01-03,0
France,2011-01-10,8921
France,2011-01-17,0
France,2011-01-24,0
France,2011-01-31,0
France,2011-02-07,9876
France,2011-02-14,0
France,2011-02-21,5789
France,2011-02-28,4379
France,2011-03-07,3829
France,2011-03-14,3597
France,2011-03-21,3455
France,2011-03-28,3585
France,2011-04-04,2944
France,2011-04-11,2846
France,2011-04-18,0
France,2011-04-25,0
France,2011-05-02,0
France,2011-05-09,0
France,2011-05-16,0
France,2011-05-23,0
France,2011-05-30,0
France,2011-06-06,0
France,2011-06-13,0
France,2011-06-20,0
France,2011-06-27,0
France,2011-07-04,0
France,2011-07-11,0
France,2011-07-18,0
France,2011-07-25,0
France,2011-08-01,0
France,2011-08-08,0
France,2011-08-15,0
France,2011-08-22,0
France,2011-08-29,0
France,2011-09-05,0
France,2011-09-12,0
France,2011-09-19,3605
France,2011-09-26,0
France,2011-10-03,5093
France,2011-10-10,5441
France,2011-10-17,5209
France,2011-10-24,0
France,2011-10-31,0
France,2011-11-07,4101
France,2011-11-14,5532
France,2011-11-21,0
France,2011-11-28,0
France,2011-12-05,0
France,2011-12-12,7272
France,2011-12-19,5985
France,2011-12-26,0
France,2012-01-02,5623
France,2012-01-09,5502
France,2012-01-16,0
France,2012-01-23,0
France,2012-01-30,7061
France,2012-02-06,0
France,2012-02-13,8084
France,2012-02-20,7438
France,2012-02-27,6485
France,2012-03-05,5548
France,2012-03-12,0
France,2012-03-19,4603
France,2012-03-26,0
France,2012-04-02,3585
France,2012-04-09,2782
France,2012-04-16,0
France,2012-04-23,0
France,2012-04-30,0
France,2012-05-07,0
France,2012-05-14,0
France,2012-05-21,0
France,2012-05-28,0
France,2012-06-04,0
France,2012-06-11,0
France,2012-06-18,0
France,2012-06-25,0
France,2012-07-02,0
France,2012-07-09,0
France,2012-07-16,0
France,2012-07-23,0
France,2012-07-30,0
France,2012-08-06,0
France,2012-08-13,0
France,2012-08-20,0
France,2012-08-27,0
France,2012-09-03,0
France,2012-09-10,0
France,2012-09-17,0
France,2012-09-24,0
France,2012-10-01,5259
France,2012-10-08,5344
France,2012-10-15,0
France,2012-10-22,0
France,2012-10-29,3810
France,2012-11-05,4803
France,2012-11-12,0
France,2012-11-19,0
France,2012-11-26,0
France,2012-12-03,0
France,2012-12-10,7636
France,2012-12-17,0
France,2012-12-24,4544
France,2012-12-31,0
France,2013-01-07,6952
France,2013-01-14,0
France,2013-01-21,0
France,2013-01-28,0
France,2013-02-04,10550
France,2013-02-11,10324
France,2013-02-18,0
France,2013-02-25,0
France,2013-03-04,0
France,2013-03-11,4166
France,2013-03-18,4160
France,2013-03-25,3690
France,2013-04-01,3471
France,2013-04-08,3120
France,2013-04-15,764
France,2013-04-22,0
France,2013-04-29,0
France,2013-05-06,0
France,2013-05-13,0
France,2013-05-20,0
France,2013-05-27,0
France,2013-06-03,0
France,2013-06-10,0
France,2013-06-17,0
France,2013-06-24,0
France,2013-07-01,0
France,2013-07-08,0
France,2013-07-15,0
France,2013-07-22,0
France,2013-07-29,0
France,2013-08-05,0
France,2013-08-12,0
France,2013-08-19,0
France,2013-08-26,0
France,2013-09-02,0
France,2013-09-09,0
France,2013-09-16,0
France,2013-09-23,0
France,2013-09-30,4232
France,2013-10-07,0
France,2013-10-14,0
France,2013-10-21,0
France,2013-10-28,2609
France,2013-11-04,3302
France,2013-11-11,3707
France,2013-11-18,0
France,2013-11-25,5310
France,2013-12-02,5870
France,2013-12-09,0
France,2013-12-16,0
France,2013-12-23,3483
France,2013-12-30,0
France,2014-01-06,5257
France,2014-01-13,0
France,2014-01-20,6097
France,2014-01-27,6477
France,2014-02-03,7001
France,2014-02-10,7045
France,2014-02-17,0
France,2014-02-24,4990
France,2014-03-03,4039
France,2014-03-10,3361
France,2014-03-17,3432
France,2014-03-24,0
France,2014-03-31,3035
France,2014-04-07,0
France,2014-04-14,0
France,2014-04-21,0
France,2014-04-28,0
France,2014-05-05,0
France,2014-05-12,0
France,2014-05-19,0
France,2014-05-26,0
France,2014-06-02,0
France,2014-06-09,0
France,2014-06-16,0
France,2014-06-23,0
France,2014-06-30,0
France,2014-07-07,0
France,2014-07-14,0
France,2014-07-21,0
France,2014-07-28,0
France,2014-08-04,0
France,2014-08-11,0
France,2014-08-18,0
France,2014-08-25,0
France,2014-09-01,0
France,2014-09-08,0
France,2014-09-15,0
France,2014-09-22,0
France,2014-09-29,0
France,2014-10-06,0
France,2014-10-13,0
France,2014-10-20,0
France,2014-10-27,0
France,2014-11-03,0
France,2014-11-10,0
France,2014-11-17,0
France,2014-11-24,0
France,2014-12-01,0
France,2014-12-08,0
France,2014-12-15,0
France,2014-12-22,0
France,2014-12-29,0
France,2015-01-05,0
France,2015-01-12,0
France,2015-01-19,0
France,2015-01-26,0
France,2015-02-02,0
France,2015-02-09,0
France,2015-02-16,0
France,2015-02-23,0
France,2015-03-02,0
France,2015-03-09,0
France,2015-03-16,0
France,2015-03-23,0
France,2015-03-30,0
France,2015-04-06,0
France,2015-04-13,0
France,2015-04-20,0
France,2015-04-27,0
France,2015-05-04,0
France,2015-05-11,0
France,2015-05-18,0
France,2015-05-25,0
France,2015-06-01,0
France,2015-06-08,0
France,2015-06-15,0
France,2015-06-22,0
France,2015-06-29,0
France,2015-07-06,0
France,2015-07-13,0
France,2015-07-20,0
France,2015-07-27,0
France,2015-08-03,0
France,2015-08-10,0
France,2015-08-17,0
France,2015-08-24,0
France,2015-08-31,0
France,2015-09-07,0
France,2015-09-14,0
France,2015-09-21,0
France,2015-09-28,0
France,2015-10-05,0
France,2015-10-12,0
France,2015-10-19,0
France,2015-10-26,0
France,2015-11-02,0
France,2015-11-09,0
France,2015-11-16,0
France,2015-11-23,0
France,2015-11-30,0
France,2015-12-07,0
France,2015-12-14,0
France,2015-12-21,0
France,2015-12-28,0
France,2016-01-04,0
France,2016-01-11,0
France,2016-01-18,0
France,2016-01-25,0
France,2016-02-01,0
France,2016-02-08,0
France,2016-02-15,0
France,2016-02-22,0
France,2016-02-29,0
France,2016-03-07,0
France,2016-03-14,0
France,2016-03-21,0
France,2016-03-28,0
France,2016-04-04,0
France,2016-04-11,0
France,2016-04-18,0
France,2016-04-25,0
France,2016-05-02,0
France,2016-05-09,0
France,2016-05-16,0
France,2016-05-23,0
France,2016-05-30,0
France,2016-06-06,0
France,2016-06-13,0
France,2016-06-20,0
France,2016-06-27,0
